0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.761348481988814330e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.991375643826209352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.447281203194884958e-01,9.143408300647093423e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.586777122488099323e-01,8.893421652640337571e-01,9.225006610594349565e-01,9.079755607873880585e-01,9.183937146484152381e-01,8.687802436432012776e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.086676077764727077e-01,9.729212552343479148e-01,9.286232188871579307e-01,0.000000000000000000e+00,9.032999238104629791e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.445684418625799328e-01,9.629025899532286381e-01,8.832448533998434881e-01,0.000000000000000000e+00,9.288262582486777053e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.613679265063068913e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.919593513407327867e-01,9.033972613857451650e-01,8.697787643252943290e-01,0.000000000000000000e+00,8.964258128646511725e-01,8.679002160380346886e-01,8.658729244781189216e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.749848480812785212e-01,9.162715474535114701e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.647668917754646190e-01,8.652436074429507018e-01,9.051108207797372573e-01,8.977886600902389436e-01,8.700895842420861559e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.071510398425378652e-01,0.000000000000000000e+00,8.679365754571992664e-01,8.858351021800094927e-01,8.677315253340932566e-01,9.405932294878306399e-01,0.000000000000000000e+00,8.624619105552764342e-01,8.570123733382322140e-01,9.009581083517957945e-01,8.849258736272451742e-01,0.000000000000000000e+00,8.996798817015614347e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.919593513407327867e-01,0.000000000000000000e+00,9.402962555491112262e-01,8.824330506662877438e-01,9.021502132822565301e-01,9.422662498878414672e-01,8.518528795823765432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.930667502666841395e-01,9.280437839023712998e-01,8.890416737156389138e-01,0.000000000000000000e+00,8.795363050852099684e-01,8.534769842014049424e-01,9.427029082733535681e-01,8.543049500124018092e-01,9.150787706066352278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.675341646715559740e-01,8.800141984172410448e-01,0.000000000000000000e+00,8.970285169429182970e-01,0.000000000000000000e+00,8.848723277859421588e-01,9.123884163097192301e-01,8.960205317242251333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.761348481988814330e-01,0.000000000000000000e+00,9.033972613857451650e-01,9.402962555491112262e-01,0.000000000000000000e+00,9.569972536629947069e-01,8.992217574555294579e-01,9.302729335657369258e-01,0.000000000000000000e+00,8.628419583381534697e-01,0.000000000000000000e+00,8.857256986598043280e-01,9.118304988072228889e-01,9.297327594163012909e-01,9.546710133616416183e-01,9.196073601334271430e-01,0.000000000000000000e+00,9.111493489973798710e-01,9.117621323498473762e-01,9.848778401417902506e-01,8.744286971772532446e-01,9.086620244172484151e-01,0.000000000000000000e+00,8.739086499340020797e-01,0.000000000000000000e+00,8.713232412267427618e-01,8.750152780975209987e-01,8.910781823844948768e-01,8.871887815149195333e-01,0.000000000000000000e+00,9.351005380064528749e-01,0.000000000000000000e+00,9.089829081999194482e-01,9.386547811921706064e-01,9.195779052296723100e-01,8.564500423228492698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.697787643252943290e-01,8.824330506662877438e-01,9.569972536629947069e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.307804679583703278e-01,9.441162386964745412e-01,0.000000000000000000e+00,8.925905072941324736e-01,8.769901652160506655e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.214424099329615592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.557185431027439781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.258908709826361161e-01,0.000000000000000000e+00,8.798927486599550374e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.021502132822565301e-01,8.992217574555294579e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.534925158564030667e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.846826252071635643e-01,0.000000000000000000e+00,8.548841559269730883e-01,0.000000000000000000e+00,8.904989232384957765e-01,0.000000000000000000e+00,8.511708126578999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.616711393714603373e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.991375643826209352e-01,0.000000000000000000e+00,8.964258128646511725e-01,9.422662498878414672e-01,9.302729335657369258e-01,0.000000000000000000e+00,8.534925158564030667e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.747884346210456075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.551476019183694488e-01,9.656359110483967445e-01,8.591094004308044152e-01,0.000000000000000000e+00,9.437377792183244685e-01,9.177135527372169976e-01,9.547853343270225057e-01,9.123846391298089387e-01,9.585100532358369341e-01,8.837215094622362654e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.267281283506190181e-01,9.305309596016340112e-01,9.426362089383761855e-01,9.304635040566707760e-01,8.781084315672644802e-01,8.868047940263537043e-01,0.000000000000000000e+00,9.111682614901441823e-01,9.589490988926674397e-01,9.672698995238014907e-01,9.194489704969889265e-01,0.000000000000000000e+00,8.972032195723136372e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.679002160380346886e-01,8.518528795823765432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.620154176835258530e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.658729244781189216e-01,0.000000000000000000e+00,8.628419583381534697e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.747884346210456075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.217039369894128864e-01,9.351251574314773940e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.514962509671369917e-01,9.218442371481857522e-01,8.883734107274355862e-01,9.252241809445688192e-01,0.000000000000000000e+00,9.642316027586979033e-01,8.595853375173659883e-01,0.000000000000000000e+00,9.293456802596269384e-01,0.000000000000000000e+00,9.384471479427797247e-01,9.320987023592467446e-01,8.761058606903315837e-01,9.048064278815933781e-01,8.617425558660343210e-01,9.515225658837135336e-01,8.695111368638706040e-01,8.967100948355162249e-01,9.144633617994623043e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
