0.000000000000000000e+00,0.000000000000000000e+00,9.245110767148232433e-01,0.000000000000000000e+00,9.488246696520327150e-01,0.000000000000000000e+00,7.609198536419287118e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.562406314813199915e-01,9.956304766641869142e-01,9.917824351654466186e-01,9.740821886286414877e-01,9.839391234583995116e-01,9.577733724741550603e-01,9.430508229731169312e-01,9.333965477792892651e-01,9.787019484360622856e-01,0.000000000000000000e+00,9.725007489857711018e-01,9.871092731001064324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.704584191426353312e-01,0.000000000000000000e+00,9.955725403853339373e-01,9.950028884712880384e-01,8.370300417551989058e-01,8.968556333161521454e-01,0.000000000000000000e+00,9.813518617973845393e-01,0.000000000000000000e+00,9.952669083356083801e-01,7.142776014132479201e-01,0.000000000000000000e+00,9.699034051704349402e-01,0.000000000000000000e+00,9.754699424500663518e-01,9.888776640228755799e-01,9.779667518231309753e-01,9.565995356216780987e-01,9.758204670903155575e-01,9.734382748160700372e-01,9.927054947522179207e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.076369304498119961e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.318822772642890051e-01,0.000000000000000000e+00,7.031079405741300636e-01,0.000000000000000000e+00,8.263672102918404594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.049619725011170290e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.892407283902020509e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.245110767148232433e-01,7.318822772642890051e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.051804606493306649e-01,0.000000000000000000e+00,7.932681858573445988e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.307396771987583861e-01,9.286539229078710767e-01,9.022496443893214257e-01,9.626278664995286949e-01,9.565308675301732455e-01,8.975013594545075968e-01,9.329531758889793025e-01,8.508386601616397815e-01,9.566973435758422406e-01,0.000000000000000000e+00,8.601928911976036707e-01,8.863777645550972029e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.287199478173447265e-01,0.000000000000000000e+00,9.288883833815094748e-01,9.257703171607892800e-01,0.000000000000000000e+00,9.328763198660199318e-01,0.000000000000000000e+00,9.129326880734096594e-01,0.000000000000000000e+00,9.351812068886136142e-01,7.866806730893592947e-01,0.000000000000000000e+00,9.719638628525526514e-01,0.000000000000000000e+00,9.070417553401458610e-01,9.524183714498966058e-01,8.616013181783482855e-01,8.951700924621986966e-01,8.750279240921885471e-01,9.149809409855509390e-01,9.176562427375625219e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.672846156231970305e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.133212501595615818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.891124381750886707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.128228237365302755e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.932377118732518495e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.488246696520327150e-01,7.031079405741300636e-01,9.051804606493306649e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.120777292122121072e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.640572011216003379e-01,9.341848849058113080e-01,9.255030166108714207e-01,9.323702716103485777e-01,9.331946589004780357e-01,8.830520273495343631e-01,8.520573123974618523e-01,8.152905857116148347e-01,9.293955666586704023e-01,0.000000000000000000e+00,9.310944794276561076e-01,9.185620569201150554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.233812523583186271e-01,0.000000000000000000e+00,9.339633939166095411e-01,9.662776613223567068e-01,0.000000000000000000e+00,9.309336787977693373e-01,0.000000000000000000e+00,9.857983935140337550e-01,0.000000000000000000e+00,9.351096263092516514e-01,7.535242473185179701e-01,0.000000000000000000e+00,9.260698886731479895e-01,0.000000000000000000e+00,9.663264662338492128e-01,9.458283340094323366e-01,9.170776680424136407e-01,8.646329496876473675e-01,8.999738577279530194e-01,8.912101685763298420e-01,9.246845995484729297e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.174934355643445283e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.580175270333828319e-01,8.906996783486862412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.720386135216526613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.515283003128942596e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.609198536419287118e-01,8.263672102918404594e-01,7.932681858573445988e-01,0.000000000000000000e+00,8.120777292122121072e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.451700372692817709e-01,7.459878326802349413e-01,7.546557873483883405e-01,7.632823729478952490e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.438680238477075601e-01,0.000000000000000000e+00,7.653875617790787400e-01,7.462112045887949741e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.449831439873580985e-01,7.777509301868416047e-01,0.000000000000000000e+00,7.923260889988786859e-01,0.000000000000000000e+00,7.941707646130861109e-01,0.000000000000000000e+00,7.473289633129397425e-01,8.498790137253836585e-01,0.000000000000000000e+00,7.828204234484960056e-01,0.000000000000000000e+00,8.002893802133363987e-01,7.580129780834120590e-01,7.426282213735727611e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.147735948952053109e-01,7.247668330655340219e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.133212501595615818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.310468622158250440e-01,7.380294644702916074e-01,7.893829783438431891e-01,0.000000000000000000e+00,7.973185735543549812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.234529924167178772e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.723250570786416302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.562406314813199915e-01,0.000000000000000000e+00,9.307396771987583861e-01,0.000000000000000000e+00,8.640572011216003379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.629213439216831594e-01,9.438923124062251757e-01,9.639676971995340127e-01,9.645569654690103745e-01,9.749429097451934867e-01,9.983078543924596149e-01,9.670254491616875336e-01,9.701391202645797129e-01,0.000000000000000000e+00,8.908866515729395585e-01,9.322279651633360587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.800805923712927692e-01,0.000000000000000000e+00,9.631666323498490057e-01,9.396396024351606480e-01,8.661972342921148149e-01,8.578871886053809348e-01,0.000000000000000000e+00,9.083190030001131454e-01,0.000000000000000000e+00,9.662031653337939119e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.625552664588384877e-01,0.000000000000000000e+00,9.054656610439917319e-01,9.653101056944396463e-01,9.115086764836448641e-01,9.631454306331569404e-01,9.520003478217738957e-01,9.532523198328496372e-01,9.599466378189901450e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.891431568749693648e-01
